eventID	parentEventID	eventType	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	eventDate	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	footprintWKT	footprintSRS	waterBody	locationID	minimumDepthInMeters	maximumDepthInMeters	verbatimLocality	eventRemarks	suffix	eventClass
BROKE_WEST_RMT_099_8_S	BROKE_WEST	Survey	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	9454.83	m3	2006-02-19	AQ	-65.5	70	WGS84								Line string for the trawl not provided 	8_S	Survey
BROKE_WEST_RMT_099_8_MG	BROKE_WEST	MaterialGathering	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	9454.83	m3	2006-02-19	AQ	-65.5	70	WGS84								Line string for the trawl not provided 	8_MG	MaterialGathering
BROKE_WEST_RMT_100_1_S	BROKE_WEST	Survey	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	15188.51	m3	2006-02-19	AQ	-65.5	69.99	WGS84								Line string for the trawl not provided 	1_S	Survey
BROKE_WEST_RMT_100_1_MG	BROKE_WEST	MaterialGathering	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	15188.51	m3	2006-02-19	AQ	-65.5	69.99	WGS84								Line string for the trawl not provided 	1_MG	MaterialGathering
BROKE_WEST_RMT_100_8_S	BROKE_WEST	Survey	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	15188.51	m3	2006-02-19	AQ	-65.5	69.99	WGS84								Line string for the trawl not provided 	8_S	Survey
BROKE_WEST_RMT_100_8_MG	BROKE_WEST	MaterialGathering	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	15188.51	m3	2006-02-19	AQ	-65.5	69.99	WGS84								Line string for the trawl not provided 	8_MG	MaterialGathering
BROKE_WEST_RMT_101_1_S	BROKE_WEST	Survey	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	49004.53	m3	2006-02-19	AQ	-66.25	70	WGS84					0	200		Line string for the trawl not provided 	1_S	Survey
BROKE_WEST_RMT_101_1_MG	BROKE_WEST	MaterialGathering	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	49004.53	m3	2006-02-19	AQ	-66.25	70	WGS84					0	200		Line string for the trawl not provided 	1_MG	MaterialGathering
BROKE_WEST_RMT_101_8_S	BROKE_WEST	Survey	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	49004.53	m3	2006-02-19	AQ	-66.25	70	WGS84					0	200		Line string for the trawl not provided 	8_S	Survey
BROKE_WEST_RMT_101_8_MG	BROKE_WEST	MaterialGathering	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	49004.53	m3	2006-02-19	AQ	-66.25	70	WGS84					0	200		Line string for the trawl not provided 	8_MG	MaterialGathering
BROKE_WEST_RMT_102_1_S	BROKE_WEST	Survey	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	31496.07	m3	2006-02-20	AQ	-66.73	70	WGS84					0	200		Line string for the trawl not provided 	1_S	Survey
BROKE_WEST_RMT_102_1_MG	BROKE_WEST	MaterialGathering	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	31496.07	m3	2006-02-20	AQ	-66.73	70	WGS84					0	200		Line string for the trawl not provided 	1_MG	MaterialGathering
